Date,Open,High,Low,Close,Adj Close,Volume
2001-04-17,18.389999,18.389999,18.389999,18.389999,14.395049,0
2001-04-18,18.830000,18.830000,18.830000,18.830000,14.739468,0
2001-04-19,19.070000,19.070000,19.070000,19.070000,14.927328,0
2001-04-20,18.840000,18.840000,18.840000,18.840000,14.747293,0
2001-04-23,18.610001,18.610001,18.610001,18.610001,14.567260,0
2001-04-24,18.660000,18.660000,18.660000,18.660000,14.606394,0
2001-04-25,19.080000,19.080000,19.080000,19.080000,14.935153,0
2001-04-26,19.280001,19.280001,19.280001,19.280001,15.091709,0
2001-04-27,19.540001,19.540001,19.540001,19.540001,15.295230,0
2001-04-30,19.590000,19.590000,19.590000,19.590000,15.334365,0
2001-05-01,19.799999,19.799999,19.799999,19.799999,15.498751,0
2001-05-02,19.840000,19.840000,19.840000,19.840000,15.530054,0
2001-05-03,19.600000,19.600000,19.600000,19.600000,15.342194,0
2001-05-04,19.889999,19.889999,19.889999,19.889999,15.569201,0
2001-05-07,19.760000,19.760000,19.760000,19.760000,15.467442,0
2001-05-08,19.850000,19.850000,19.850000,19.850000,15.537887,0
2001-05-09,19.790001,19.790001,19.790001,19.790001,15.490917,0
2001-05-10,19.809999,19.809999,19.809999,19.809999,15.506577,0
2001-05-11,19.690001,19.690001,19.690001,19.690001,15.412639,0
2001-05-14,19.670000,19.670000,19.670000,19.670000,15.396991,0
2001-05-15,19.790001,19.790001,19.790001,19.790001,15.490917,0
2001-05-16,20.100000,20.100000,20.100000,20.100000,15.733569,0
2001-05-17,20.410000,20.410000,20.410000,20.410000,15.976230,0
2001-05-18,20.480000,20.480000,20.480000,20.480000,16.031023,0
2001-05-21,20.860001,20.860001,20.860001,20.860001,16.328476,0
2001-05-22,20.910000,20.910000,20.910000,20.910000,16.367615,0
2001-05-23,20.510000,20.510000,20.510000,20.510000,16.054502,0
2001-05-24,20.629999,20.629999,20.629999,20.629999,16.148438,0
2001-05-25,20.559999,20.559999,20.559999,20.559999,16.093647,0
2001-05-29,20.309999,20.309999,20.309999,20.309999,15.897951,0
2001-05-30,19.969999,19.969999,19.969999,19.969999,15.631819,0
2001-05-31,20.080000,20.080000,20.080000,20.080000,15.717919,0
2001-06-01,20.290001,20.290001,20.290001,20.290001,15.882298,0
2001-06-04,20.520000,20.520000,20.520000,20.520000,16.062338,0
2001-06-05,20.879999,20.879999,20.879999,20.879999,16.344130,0
2001-06-06,20.730000,20.730000,20.730000,20.730000,16.226723,0
2001-06-07,20.809999,20.809999,20.809999,20.809999,16.289341,0
2001-06-08,20.690001,20.690001,20.690001,20.690001,16.195408,0
2001-06-11,20.500000,20.500000,20.500000,20.500000,16.046684,0
2001-06-12,20.500000,20.500000,20.500000,20.500000,16.046684,0
2001-06-13,20.430000,20.430000,20.430000,20.430000,15.991884,0
2001-06-14,20.030001,20.030001,20.030001,20.030001,15.678780,0
2001-06-15,20.020000,20.020000,20.020000,20.020000,15.670954,0
2001-06-18,19.830000,19.830000,19.830000,19.830000,15.522227,0
2001-06-19,19.760000,19.760000,19.760000,19.760000,15.467442,0
2001-06-20,20.049999,20.049999,20.049999,20.049999,15.694437,0
2001-06-21,20.129999,20.129999,20.129999,20.129999,15.757054,0
2001-06-22,19.760000,19.760000,19.760000,19.760000,15.467442,0
2001-06-25,19.590000,19.590000,19.590000,19.590000,15.334365,0
2001-06-26,19.860001,19.860001,19.860001,19.860001,15.545712,0
2001-06-27,20.049999,20.049999,20.049999,20.049999,15.694437,0
2001-06-28,20.340000,20.340000,20.340000,20.340000,15.921438,0
2001-06-29,20.879999,20.879999,20.879999,20.879999,16.344130,0
2001-07-02,20.340000,20.340000,20.340000,20.340000,15.921438,0
2001-07-03,20.260000,20.260000,20.260000,20.260000,15.858814,0
2001-07-05,20.090000,20.090000,20.090000,20.090000,15.725742,0
2001-07-06,19.700001,19.700001,19.700001,19.700001,15.420470,0
2001-07-09,19.809999,19.809999,19.809999,19.809999,15.506577,0
2001-07-10,19.490000,19.490000,19.490000,19.490000,15.256083,0
2001-07-11,19.400000,19.400000,19.400000,19.400000,15.185642,0
2001-07-12,19.940001,19.940001,19.940001,19.940001,15.608333,0
2001-07-13,20.010000,20.010000,20.010000,20.010000,15.663126,0
2001-07-16,19.760000,19.760000,19.760000,19.760000,15.467442,0
2001-07-17,20.040001,20.040001,20.040001,20.040001,15.686606,0
2001-07-18,19.760000,19.760000,19.760000,19.760000,15.467442,0
2001-07-19,19.920000,19.920000,19.920000,19.920000,15.592670,0
2001-07-20,19.930000,19.930000,19.930000,19.930000,15.600505,0
2001-07-23,19.719999,19.719999,19.719999,19.719999,15.436120,0
2001-07-24,19.379999,19.379999,19.379999,19.379999,15.169986,0
2001-07-25,19.490000,19.490000,19.490000,19.490000,15.256083,0
2001-07-26,19.820000,19.820000,19.820000,19.820000,15.514402,0
2001-07-27,19.820000,19.820000,19.820000,19.820000,15.514402,0
2001-07-30,19.809999,19.809999,19.809999,19.809999,15.506577,0
2001-07-31,19.809999,19.809999,19.809999,19.809999,15.506577,0
2001-08-01,19.990000,19.990000,19.990000,19.990000,15.647470,0
2001-08-02,19.990000,19.990000,19.990000,19.990000,15.647470,0
2001-08-03,19.910000,19.910000,19.910000,19.910000,15.584851,0
2001-08-06,19.660000,19.660000,19.660000,19.660000,15.389158,0
2001-08-07,19.639999,19.639999,19.639999,19.639999,15.373504,0
2001-08-08,19.320000,19.320000,19.320000,19.320000,15.123016,0
2001-08-09,19.389999,19.389999,19.389999,19.389999,15.177811,0
2001-08-10,19.440001,19.440001,19.440001,19.440001,15.216947,0
2001-08-13,19.530001,19.530001,19.530001,19.530001,15.287402,0
2001-08-14,19.639999,19.639999,19.639999,19.639999,15.373504,0
2001-08-15,19.590000,19.590000,19.590000,19.590000,15.334365,0
2001-08-16,19.700001,19.700001,19.700001,19.700001,15.420470,0
2001-08-17,19.459999,19.459999,19.459999,19.459999,15.232603,0
2001-08-20,19.590000,19.590000,19.590000,19.590000,15.334365,0
2001-08-21,19.320000,19.320000,19.320000,19.320000,15.123016,0
2001-08-22,19.520000,19.520000,19.520000,19.520000,15.279566,0
2001-08-23,19.370001,19.370001,19.370001,19.370001,15.162158,0
2001-08-24,19.670000,19.670000,19.670000,19.670000,15.396991,0
2001-08-27,19.600000,19.600000,19.600000,19.600000,15.342194,0
2001-08-28,19.400000,19.400000,19.400000,19.400000,15.185642,0
2001-08-29,19.370001,19.370001,19.370001,19.370001,15.162158,0
2001-08-30,19.160000,19.160000,19.160000,19.160000,14.997776,0
2001-08-31,19.170000,19.170000,19.170000,19.170000,15.005606,0
2001-09-04,19.100000,19.100000,19.100000,19.100000,14.950812,0
2001-09-05,18.920000,18.920000,18.920000,18.920000,14.809910,0
2001-09-06,18.549999,18.549999,18.549999,18.549999,14.520290,0
2001-09-07,18.219999,18.219999,18.219999,18.219999,14.261975,0
2001-09-10,18.030001,18.030001,18.030001,18.030001,14.113252,0
2001-09-17,17.100000,17.100000,17.100000,17.100000,13.385283,0
2001-09-18,16.850000,16.850000,16.850000,16.850000,13.189590,0
2001-09-19,16.510000,16.510000,16.510000,16.510000,12.923446,0
2001-09-20,15.870000,15.870000,15.870000,15.870000,12.422483,0
2001-09-21,15.510000,15.510000,15.510000,15.510000,12.140683,0
2001-09-24,16.120001,16.120001,16.120001,16.120001,12.618171,0
2001-09-25,16.219999,16.219999,16.219999,16.219999,12.696444,0
2001-09-26,15.970000,15.970000,15.970000,15.970000,12.500757,0
2001-09-27,16.100000,16.100000,16.100000,16.100000,12.602515,0
2001-09-28,16.580000,16.580000,16.580000,16.580000,12.978241,0
2001-10-01,16.290001,16.290001,16.290001,16.290001,12.751240,0
2001-10-02,16.459999,16.459999,16.459999,16.459999,12.884309,0
2001-10-03,16.930000,16.930000,16.930000,16.930000,13.252212,0
2001-10-04,17.090000,17.090000,17.090000,17.090000,13.377454,0
2001-10-05,17.000000,17.000000,17.000000,17.000000,13.307004,0
2001-10-08,16.889999,16.889999,16.889999,16.889999,13.220901,0
2001-10-09,16.740000,16.740000,16.740000,16.740000,13.103486,0
2001-10-10,17.280001,17.280001,17.280001,17.280001,13.526177,0
2001-10-11,17.660000,17.660000,17.660000,17.660000,13.823631,0
2001-10-12,17.559999,17.559999,17.559999,17.559999,13.745348,0
2001-10-15,17.620001,17.620001,17.620001,17.620001,13.792320,0
2001-10-16,17.809999,17.809999,17.809999,17.809999,13.941048,0
2001-10-17,17.400000,17.400000,17.400000,17.400000,13.620111,0
2001-10-18,17.260000,17.260000,17.260000,17.260000,13.510521,0
2001-10-19,17.450001,17.450001,17.450001,17.450001,13.659248,0
2001-10-22,17.639999,17.639999,17.639999,17.639999,13.807973,0
2001-10-23,17.520000,17.520000,17.520000,17.520000,13.714044,0
2001-10-24,17.530001,17.530001,17.530001,17.530001,13.721871,0
2001-10-25,17.870001,17.870001,17.870001,17.870001,13.988010,0
2001-10-26,17.980000,17.980000,17.980000,17.980000,14.074110,0
2001-10-29,17.600000,17.600000,17.600000,17.600000,13.776664,0
2001-10-30,17.330000,17.330000,17.330000,17.330000,13.565316,0
2001-10-31,17.549999,17.549999,17.549999,17.549999,13.737525,0
2001-11-01,17.830000,17.830000,17.830000,17.830000,13.956699,0
2001-11-02,17.760000,17.760000,17.760000,17.760000,13.901905,0
2001-11-05,17.940001,17.940001,17.940001,17.940001,14.042808,0
2001-11-06,18.150000,18.150000,18.150000,18.150000,14.207177,0
2001-11-07,18.080000,18.080000,18.080000,18.080000,14.152390,0
2001-11-08,18.000000,18.000000,18.000000,18.000000,14.089768,0
2001-11-09,17.959999,17.959999,17.959999,17.959999,14.058458,0
2001-11-12,18.059999,18.059999,18.059999,18.059999,14.136733,0
2001-11-13,18.389999,18.389999,18.389999,18.389999,14.395049,0
2001-11-14,18.570000,18.570000,18.570000,18.570000,14.535944,0
2001-11-15,18.440001,18.440001,18.440001,18.440001,14.434184,0
2001-11-16,18.510000,18.510000,18.510000,18.510000,14.488979,0
2001-11-19,18.780001,18.780001,18.780001,18.780001,14.700327,0
2001-11-20,18.620001,18.620001,18.620001,18.620001,14.575079,0
2001-11-21,18.559999,18.559999,18.559999,18.559999,14.528114,0
2001-11-23,18.809999,18.809999,18.809999,18.809999,14.723807,0
2001-11-26,18.920000,18.920000,18.920000,18.920000,14.809910,0
2001-11-27,18.900000,18.900000,18.900000,18.900000,14.794257,0
2001-11-28,18.620001,18.620001,18.620001,18.620001,14.575079,0
2001-11-29,19.010000,19.010000,19.010000,19.010000,14.880358,0
2001-11-30,18.910000,18.910000,18.910000,18.910000,14.802085,0
2001-12-03,18.750000,18.750000,18.750000,18.750000,14.676845,0
2001-12-04,19.200001,19.200001,19.200001,19.200001,15.029088,0
2001-12-05,19.670000,19.670000,19.670000,19.670000,15.396991,0
2001-12-06,19.790001,19.790001,19.790001,19.790001,15.490917,0
2001-12-07,19.750000,19.750000,19.750000,19.750000,15.459608,0
2001-12-10,19.459999,19.459999,19.459999,19.459999,15.232603,0
2001-12-11,19.480000,19.480000,19.480000,19.480000,15.248260,0
2001-12-12,19.510000,19.510000,19.510000,19.510000,15.271742,0
2001-12-13,19.240000,19.240000,19.240000,19.240000,15.060398,0
2001-12-14,19.350000,19.350000,19.350000,19.350000,15.146505,0
2001-12-17,19.700001,19.700001,19.700001,19.700001,15.420470,0
2001-12-18,19.920000,19.920000,19.920000,19.920000,15.592670,0
2001-12-19,19.780001,19.780001,19.780001,19.780001,15.483095,0
2001-12-20,19.459999,19.459999,19.459999,19.459999,15.232603,0
2001-12-21,19.860001,19.860001,19.860001,19.860001,15.545712,0
2001-12-24,19.940001,19.940001,19.940001,19.940001,15.608333,0
2001-12-26,20.120001,20.120001,20.120001,20.120001,15.749236,0
2001-12-27,20.230000,20.230000,20.230000,20.230000,15.835336,0
2001-12-28,20.030001,20.030001,20.030001,20.030001,15.678780,0
2001-12-31,19.830000,19.830000,19.830000,19.830000,15.522227,0
2002-01-02,19.770000,19.770000,19.770000,19.770000,15.475264,0
2002-01-03,20.110001,20.110001,20.110001,20.110001,15.741405,0
2002-01-04,20.260000,20.260000,20.260000,20.260000,15.858814,0
2002-01-07,20.010000,20.010000,20.010000,20.010000,15.663126,0
2002-01-08,20.200001,20.200001,20.200001,20.200001,15.811859,0
2002-01-09,20.080000,20.080000,20.080000,20.080000,15.717919,0
2002-01-10,20.100000,20.100000,20.100000,20.100000,15.733569,0
2002-01-11,19.889999,19.889999,19.889999,19.889999,15.569201,0
2002-01-14,19.600000,19.600000,19.600000,19.600000,15.342194,0
2002-01-15,19.680000,19.680000,19.680000,19.680000,15.404815,0
2002-01-16,19.340000,19.340000,19.340000,19.340000,15.138673,0
2002-01-17,19.580000,19.580000,19.580000,19.580000,15.326541,0
2002-01-18,19.260000,19.260000,19.260000,19.260000,15.076052,0
2002-01-22,19.059999,19.059999,19.059999,19.059999,14.919498,0
2002-01-23,19.379999,19.379999,19.379999,19.379999,15.169986,0
2002-01-24,19.469999,19.469999,19.469999,19.469999,15.240435,0
2002-01-25,19.459999,19.459999,19.459999,19.459999,15.232603,0
2002-01-28,19.540001,19.540001,19.540001,19.540001,15.295230,0
2002-01-29,19.240000,19.240000,19.240000,19.240000,15.060398,0
2002-01-30,19.469999,19.469999,19.469999,19.469999,15.240435,0
2002-01-31,19.610001,19.610001,19.610001,19.610001,15.350023,0
2002-02-01,19.490000,19.490000,19.490000,19.490000,15.256083,0
2002-02-04,19.090000,19.090000,19.090000,19.090000,14.942985,0
2002-02-05,19.030001,19.030001,19.030001,19.030001,14.896017,0
2002-02-06,18.780001,18.780001,18.780001,18.780001,14.700327,0
2002-02-07,18.620001,18.620001,18.620001,18.620001,14.575079,0
2002-02-08,18.950001,18.950001,18.950001,18.950001,14.833395,0
2002-02-11,19.139999,19.139999,19.139999,19.139999,14.982121,0
2002-02-12,19.170000,19.170000,19.170000,19.170000,15.005606,0
2002-02-13,19.350000,19.350000,19.350000,19.350000,15.146505,0
2002-02-14,19.129999,19.129999,19.129999,19.129999,14.974293,0
2002-02-15,19.070000,19.070000,19.070000,19.070000,14.927328,0
2002-02-19,18.690001,18.690001,18.690001,18.690001,14.629871,0
2002-02-20,18.990000,18.990000,18.990000,18.990000,14.864708,0
2002-02-21,18.629999,18.629999,18.629999,18.629999,14.582912,0
2002-02-22,18.900000,18.900000,18.900000,18.900000,14.794257,0
2002-02-25,19.030001,19.030001,19.030001,19.030001,14.896017,0
2002-02-26,19.160000,19.160000,19.160000,19.160000,14.997776,0
2002-02-27,19.219999,19.219999,19.219999,19.219999,15.044740,0
2002-02-28,19.080000,19.080000,19.080000,19.080000,14.935153,0
2002-03-01,19.440001,19.440001,19.440001,19.440001,15.216947,0
2002-03-04,19.840000,19.840000,19.840000,19.840000,15.530054,0
2002-03-05,19.820000,19.820000,19.820000,19.820000,15.514402,0
2002-03-06,20.120001,20.120001,20.120001,20.120001,15.749236,0
2002-03-07,20.120001,20.120001,20.120001,20.120001,15.749236,0
2002-03-08,20.320000,20.320000,20.320000,20.320000,15.905781,0
2002-03-11,20.360001,20.360001,20.360001,20.360001,15.937094,0
2002-03-12,20.290001,20.290001,20.290001,20.290001,15.882298,0
2002-03-13,20.150000,20.150000,20.150000,20.150000,15.772708,0
2002-03-14,20.240000,20.240000,20.240000,20.240000,15.843164,0
2002-03-15,20.299999,20.299999,20.299999,20.299999,15.890120,0
2002-03-18,20.450001,20.450001,20.450001,20.450001,16.007544,0
2002-03-19,20.530001,20.530001,20.530001,20.530001,16.070160,0
2002-03-20,20.299999,20.299999,20.299999,20.299999,15.890120,0
2002-03-21,20.559999,20.559999,20.559999,20.559999,16.093647,0
2002-03-22,20.440001,20.440001,20.440001,20.440001,15.999706,0
2002-03-25,20.190001,20.190001,20.190001,20.190001,15.804025,0
2002-03-26,20.420000,20.420000,20.420000,20.420000,15.984066,0
2002-03-27,20.590000,20.590000,20.590000,20.590000,16.117126,0
2002-03-28,20.620001,20.620001,20.620001,20.620001,16.140614,0
2002-04-01,20.530001,20.530001,20.530001,20.530001,16.070160,0
2002-04-02,20.370001,20.370001,20.370001,20.370001,15.944918,0
2002-04-03,20.219999,20.219999,20.219999,20.219999,15.827505,0
2002-04-04,20.290001,20.290001,20.290001,20.290001,15.882298,0
2002-04-05,20.260000,20.260000,20.260000,20.260000,15.858814,0
2002-04-08,20.480000,20.480000,20.480000,20.480000,16.031023,0
2002-04-09,20.480000,20.480000,20.480000,20.480000,16.031023,0
2002-04-10,20.820000,20.820000,20.820000,20.820000,16.297167,0
2002-04-11,20.520000,20.520000,20.520000,20.520000,16.062338,0
2002-04-12,20.990000,20.990000,20.990000,20.990000,16.430241,0
2002-04-15,20.879999,20.879999,20.879999,20.879999,16.344130,0
2002-04-16,21.299999,21.299999,21.299999,21.299999,16.672890,0
2002-04-17,21.129999,21.129999,21.129999,21.129999,16.539822,0
2002-04-18,21.120001,21.120001,21.120001,21.120001,16.532000,0
2002-04-19,21.070000,21.070000,21.070000,21.070000,16.492853,0
2002-04-22,20.809999,20.809999,20.809999,20.809999,16.289341,0
2002-04-23,20.790001,20.790001,20.790001,20.790001,16.273687,0
2002-04-24,20.660000,20.660000,20.660000,20.660000,16.171921,0
2002-04-25,20.730000,20.730000,20.730000,20.730000,16.226723,0
2002-04-26,20.430000,20.430000,20.430000,20.430000,15.991884,0
2002-04-29,20.389999,20.389999,20.389999,20.389999,15.960578,0
2002-04-30,20.809999,20.809999,20.809999,20.809999,16.289341,0
2002-05-01,20.820000,20.820000,20.820000,20.820000,16.297167,0
2002-05-02,20.920000,20.920000,20.920000,20.920000,16.375441,0
2002-05-03,20.879999,20.879999,20.879999,20.879999,16.344130,0
2002-05-06,20.500000,20.500000,20.500000,20.500000,16.046684,0
2002-05-07,20.340000,20.340000,20.340000,20.340000,15.921438,0
2002-05-08,20.780001,20.780001,20.780001,20.780001,16.265848,0
2002-05-09,20.440001,20.440001,20.440001,20.440001,15.999706,0
2002-05-10,20.090000,20.090000,20.090000,20.090000,15.725742,0
2002-05-13,20.370001,20.370001,20.370001,20.370001,15.944918,0
2002-05-14,20.860001,20.860001,20.860001,20.860001,16.328476,0
2002-05-15,20.940001,20.940001,20.940001,20.940001,16.391100,0
2002-05-16,20.690001,20.690001,20.690001,20.690001,16.195408,0
2002-05-17,20.750000,20.750000,20.750000,20.750000,16.242369,0
2002-05-20,20.520000,20.520000,20.520000,20.520000,16.062338,0
2002-05-21,20.209999,20.209999,20.209999,20.209999,15.819678,0
2002-05-22,20.150000,20.150000,20.150000,20.150000,15.772708,0
2002-05-23,20.450001,20.450001,20.450001,20.450001,16.007544,0
2002-05-24,20.139999,20.139999,20.139999,20.139999,15.764888,0
2002-05-28,20.090000,20.090000,20.090000,20.090000,15.725742,0
2002-05-29,19.900000,19.900000,19.900000,19.900000,15.577021,0
2002-05-30,19.920000,19.920000,19.920000,19.920000,15.592670,0
2002-05-31,19.910000,19.910000,19.910000,19.910000,15.584851,0
2002-06-03,19.370001,19.370001,19.370001,19.370001,15.162158,0
2002-06-04,19.340000,19.340000,19.340000,19.340000,15.138673,0
2002-06-05,19.400000,19.400000,19.400000,19.400000,15.185642,0
2002-06-06,19.010000,19.010000,19.010000,19.010000,14.880358,0
2002-06-07,19.219999,19.219999,19.219999,19.219999,15.044740,0
2002-06-10,19.170000,19.170000,19.170000,19.170000,15.005606,0
2002-06-11,18.910000,18.910000,18.910000,18.910000,14.802085,0
2002-06-12,18.920000,18.920000,18.920000,18.920000,14.809910,0
2002-06-13,18.639999,18.639999,18.639999,18.639999,14.590736,0
2002-06-14,18.760000,18.760000,18.760000,18.760000,14.684674,0
2002-06-17,19.240000,19.240000,19.240000,19.240000,15.060398,0
2002-06-18,19.200001,19.200001,19.200001,19.200001,15.029088,0
2002-06-19,18.930000,18.930000,18.930000,18.930000,14.817740,0
2002-06-20,18.820000,18.820000,18.820000,18.820000,14.731642,0
2002-06-21,18.850000,18.850000,18.850000,18.850000,14.755120,0
2002-06-24,18.770000,18.770000,18.770000,18.770000,14.692496,0
2002-06-25,18.510000,18.510000,18.510000,18.510000,14.488979,0
2002-06-26,18.549999,18.549999,18.549999,18.549999,14.520290,0
2002-06-27,18.809999,18.809999,18.809999,18.809999,14.723807,0
2002-06-28,18.990000,18.990000,18.990000,18.990000,14.864708,0
2002-07-01,18.420000,18.420000,18.420000,18.420000,14.418529,0
2002-07-02,17.809999,17.809999,17.809999,17.809999,13.941048,0
2002-07-03,17.670000,17.670000,17.670000,17.670000,13.831453,0
2002-07-05,18.139999,18.139999,18.139999,18.139999,14.199358,0
2002-07-08,17.840000,17.840000,17.840000,17.840000,13.964523,0
