Date,Open,High,Low,Close,Adj Close,Volume
2002-02-07,51.169998,51.169998,51.169998,51.169998,40.022457,0
2002-02-08,52.279999,52.279999,52.279999,52.279999,40.890625,0
2002-02-11,53.060001,53.060001,53.060001,53.060001,41.500698,0
2002-02-12,52.849998,52.849998,52.849998,52.849998,41.336456,0
2002-02-13,53.400002,53.400002,53.400002,53.400002,41.766636,0
2002-02-14,53.250000,53.250000,53.250000,53.250000,41.649303,0
2002-02-15,52.790001,52.790001,52.790001,52.790001,41.289539,0
2002-02-19,51.810001,51.810001,51.810001,51.810001,40.523026,0
2002-02-20,52.549999,52.549999,52.549999,52.549999,41.101803,0
2002-02-21,51.910000,51.910000,51.910000,51.910000,40.601227,0
2002-02-22,52.400002,52.400002,52.400002,52.400002,40.984497,0
2002-02-25,53.110001,53.110001,53.110001,53.110001,41.539806,0
2002-02-26,53.400002,53.400002,53.400002,53.400002,41.766636,0
2002-02-27,53.619999,53.619999,53.619999,53.619999,41.938702,0
2002-02-28,53.349998,53.349998,53.349998,53.349998,41.727520,0
2002-03-01,54.410000,54.410000,54.410000,54.410000,42.556610,0
2002-03-04,55.830002,55.830002,55.830002,55.830002,43.667252,0
2002-03-05,55.740002,55.740002,55.740002,55.740002,43.596840,0
2002-03-06,56.500000,56.500000,56.500000,56.500000,44.191284,0
2002-03-07,56.290001,56.290001,56.290001,56.290001,44.027031,0
2002-03-08,56.779999,56.779999,56.779999,56.779999,44.410278,0
2002-03-11,56.779999,56.779999,56.779999,56.779999,44.410278,0
2002-03-12,56.560001,56.560001,56.560001,56.560001,44.238224,0
2002-03-13,56.240002,56.240002,56.240002,56.240002,43.987926,0
2002-03-14,56.299999,56.299999,56.299999,56.299999,44.034859,0
2002-03-15,56.410000,56.410000,56.410000,56.410000,44.120888,0
2002-03-18,56.849998,56.849998,56.849998,56.849998,44.465038,0
2002-03-19,56.950001,56.950001,56.950001,56.950001,44.543251,0
2002-03-20,56.279999,56.279999,56.279999,56.279999,44.019211,0
2002-03-21,56.630001,56.630001,56.630001,56.630001,44.292969,0
2002-03-22,56.220001,56.220001,56.220001,56.220001,43.972282,0
2002-03-25,55.360001,55.360001,55.360001,55.360001,43.299641,0
2002-03-26,55.950001,55.950001,55.950001,55.950001,43.761112,0
2002-03-27,56.590000,56.590000,56.590000,56.590000,44.261681,0
2002-03-28,56.779999,56.779999,56.779999,56.779999,44.410278,0
2002-04-01,56.770000,56.770000,56.770000,56.770000,44.402473,0
2002-04-02,56.230000,56.230000,56.230000,56.230000,43.980106,0
2002-04-03,55.450001,55.450001,55.450001,55.450001,43.370026,0
2002-04-04,55.650002,55.650002,55.650002,55.650002,43.526478,0
2002-04-05,55.660000,55.660000,55.660000,55.660000,43.534271,0
2002-04-08,56.320000,56.320000,56.320000,56.320000,44.050499,0
2002-04-09,56.169998,56.169998,56.169998,56.169998,43.933167,0
2002-04-10,57.090000,57.090000,57.090000,57.090000,44.652752,0
2002-04-11,56.299999,56.299999,56.299999,56.299999,44.034859,0
2002-04-12,56.910000,56.910000,56.910000,56.910000,44.511959,0
2002-04-15,56.860001,56.860001,56.860001,56.860001,44.472847,0
2002-04-16,57.770000,57.770000,57.770000,57.770000,45.184605,0
2002-04-17,57.759998,57.759998,57.759998,57.759998,45.176777,0
2002-04-18,57.549999,57.549999,57.549999,57.549999,45.012543,0
2002-04-19,57.720001,57.720001,57.720001,57.720001,45.145493,0
2002-04-22,56.930000,56.930000,56.930000,56.930000,44.527615,0
2002-04-23,56.860001,56.860001,56.860001,56.860001,44.472847,0
2002-04-24,56.380001,56.380001,56.380001,56.380001,44.097431,0
2002-04-25,56.529999,56.529999,56.529999,56.529999,44.214748,0
2002-04-26,55.869999,55.869999,55.869999,55.869999,43.698536,0
2002-04-29,55.549999,55.549999,55.549999,55.549999,43.448246,0
2002-04-30,56.509998,56.509998,56.509998,56.509998,44.199112,0
2002-05-01,56.700001,56.700001,56.700001,56.700001,44.347706,0
2002-05-02,56.560001,56.560001,56.560001,56.560001,44.238224,0
2002-05-03,56.189999,56.189999,56.189999,56.189999,43.948814,0
2002-05-06,55.360001,55.360001,55.360001,55.360001,43.299641,0
2002-05-07,55.189999,55.189999,55.189999,55.189999,43.166672,0
2002-05-08,56.689999,56.689999,56.689999,56.689999,44.339893,0
2002-05-09,55.880001,55.880001,55.880001,55.880001,43.706348,0
2002-05-10,55.320000,55.320000,55.320000,55.320000,43.268345,0
2002-05-13,56.080002,56.080002,56.080002,56.080002,43.862789,0
2002-05-14,57.410000,57.410000,57.410000,57.410000,44.903042,0
2002-05-15,57.220001,57.220001,57.220001,57.220001,44.754436,0
2002-05-16,56.980000,56.980000,56.980000,56.980000,44.566711,0
2002-05-17,57.299999,57.299999,57.299999,57.299999,44.816994,0
2002-05-20,56.650002,56.650002,56.650002,56.650002,44.308609,0
2002-05-21,55.880001,55.880001,55.880001,55.880001,43.706348,0
2002-05-22,55.869999,55.869999,55.869999,55.869999,43.698536,0
2002-05-23,56.639999,56.639999,56.639999,56.639999,44.300789,0
2002-05-24,56.130001,56.130001,56.130001,56.130001,43.901886,0
2002-05-28,55.860001,55.860001,55.860001,55.860001,43.690712,0
2002-05-29,55.480000,55.480000,55.480000,55.480000,43.393505,0
2002-05-30,55.450001,55.450001,55.450001,55.450001,43.370026,0
2002-05-31,55.560001,55.560001,55.560001,55.560001,43.456070,0
2002-06-03,54.169998,54.169998,54.169998,54.169998,42.368893,0
2002-06-04,53.759998,53.759998,53.759998,53.759998,42.048195,0
2002-06-05,54.090000,54.090000,54.090000,54.090000,42.306313,0
2002-06-06,53.060001,53.060001,53.060001,53.060001,41.500698,0
2002-06-07,53.540001,53.540001,53.540001,53.540001,41.876137,0
2002-06-10,53.590000,53.590000,53.590000,53.590000,41.915245,0
2002-06-11,52.480000,52.480000,52.480000,52.480000,41.047058,0
2002-06-12,52.430000,52.430000,52.430000,52.430000,41.007942,0
2002-06-13,51.759998,51.759998,51.759998,51.759998,40.483910,0
2002-06-14,52.110001,52.110001,52.110001,52.110001,40.757675,0
2002-06-17,53.540001,53.540001,53.540001,53.540001,41.876137,0
2002-06-18,53.529999,53.529999,53.529999,53.529999,41.868320,0
2002-06-19,52.880001,52.880001,52.880001,52.880001,41.359913,0
2002-06-20,52.230000,52.230000,52.230000,52.230000,40.851509,0
2002-06-21,51.619999,51.619999,51.619999,51.619999,40.374405,0
2002-06-24,51.290001,51.290001,51.290001,51.290001,40.116306,0
2002-06-25,50.470001,50.470001,50.470001,50.470001,39.474941,0
2002-06-26,50.450001,50.450001,50.450001,50.450001,39.459293,0
2002-06-27,50.910000,50.910000,50.910000,50.910000,39.819080,0
2002-06-28,51.480000,51.480000,51.480000,51.480000,40.264912,0
2002-07-01,50.250000,50.250000,50.250000,50.250000,39.302876,0
2002-07-02,48.770000,48.770000,48.770000,48.770000,38.145287,0
2002-07-03,48.619999,48.619999,48.619999,48.619999,38.027962,0
2002-07-05,50.330002,50.330002,50.330002,50.330002,39.365437,0
2002-07-08,49.470001,49.470001,49.470001,49.470001,38.692795,0
2002-07-09,48.340000,48.340000,48.340000,48.340000,37.808964,0
2002-07-10,47.049999,47.049999,47.049999,47.049999,36.799988,0
2002-07-11,47.099998,47.099998,47.099998,47.099998,36.839100,0
2002-07-12,46.790001,46.790001,46.790001,46.790001,36.596642,0
2002-07-15,46.430000,46.430000,46.430000,46.430000,36.315067,0
2002-07-16,46.389999,46.389999,46.389999,46.389999,36.283791,0
2002-07-17,46.669998,46.669998,46.669998,46.669998,36.502792,0
2002-07-18,45.410000,45.410000,45.410000,45.410000,35.517277,0
2002-07-19,44.349998,44.349998,44.349998,44.349998,34.688202,0
2002-07-22,42.880001,42.880001,42.880001,42.880001,33.538441,0
2002-07-23,41.619999,41.619999,41.619999,41.619999,32.552944,0
2002-07-24,43.580002,43.580002,43.580002,43.580002,34.085953,0
2002-07-25,43.459999,43.459999,43.459999,43.459999,33.992088,0
2002-07-26,43.820000,43.820000,43.820000,43.820000,34.273659,0
2002-07-29,46.200001,46.200001,46.200001,46.200001,36.135166,0
2002-07-30,46.570000,46.570000,46.570000,46.570000,36.424572,0
2002-07-31,46.509998,46.509998,46.509998,46.509998,36.377651,0
2002-08-01,45.480000,45.480000,45.480000,45.480000,35.572033,0
2002-08-02,44.160000,44.160000,44.160000,44.160000,34.539604,0
2002-08-05,42.869999,42.869999,42.869999,42.869999,33.530632,0
2002-08-06,44.330002,44.330002,44.330002,44.330002,34.672550,0
2002-08-07,44.790001,44.790001,44.790001,44.790001,35.032349,0
2002-08-08,45.840000,45.840000,45.840000,45.840000,35.853607,0
2002-08-09,45.970001,45.970001,45.970001,45.970001,35.955288,0
2002-08-12,45.990002,45.990002,45.990002,45.990002,35.970921,0
2002-08-13,44.939999,44.939999,44.939999,44.939999,35.149666,0
2002-08-14,46.400002,46.400002,46.400002,46.400002,36.291599,0
2002-08-15,47.139999,47.139999,47.139999,47.139999,36.870388,0
2002-08-16,47.419998,47.419998,47.419998,47.419998,37.089397,0
2002-08-19,48.169998,48.169998,48.169998,48.169998,37.675995,0
2002-08-20,47.650002,47.650002,47.650002,47.650002,37.269291,0
2002-08-21,48.509998,48.509998,48.509998,48.509998,37.941933,0
2002-08-22,49.009998,49.009998,49.009998,49.009998,38.332996,0
2002-08-23,47.869999,47.869999,47.869999,47.869999,37.441357,0
2002-08-26,48.549999,48.549999,48.549999,48.549999,37.973225,0
2002-08-27,47.490002,47.490002,47.490002,47.490002,37.144146,0
2002-08-28,46.520000,46.520000,46.520000,46.520000,36.385471,0
2002-08-29,47.009998,47.009998,47.009998,47.009998,36.768726,0
2002-08-30,46.740002,46.740002,46.740002,46.740002,36.557541,0
2002-09-03,45.320000,45.320000,45.320000,45.320000,35.446877,0
2002-09-04,46.209999,46.209999,46.209999,46.209999,36.142990,0
2002-09-05,45.299999,45.299999,45.299999,45.299999,35.431252,0
2002-09-06,46.560001,46.560001,46.560001,46.560001,36.416740,0
2002-09-09,46.840000,46.840000,46.840000,46.840000,36.635757,0
2002-09-10,46.970001,46.970001,46.970001,46.970001,36.737442,0
2002-09-11,46.970001,46.970001,46.970001,46.970001,36.737442,0
2002-09-12,45.799999,45.799999,45.799999,45.799999,35.822311,0
2002-09-13,46.150002,46.150002,46.150002,46.150002,36.096069,0
2002-09-16,45.930000,45.930000,45.930000,45.930000,35.923992,0
2002-09-17,45.060001,45.060001,45.060001,45.060001,35.243538,0
2002-09-18,44.919998,44.919998,44.919998,44.919998,35.134029,0
2002-09-19,43.599998,43.599998,43.599998,43.599998,34.101597,0
2002-09-20,43.730000,43.730000,43.730000,43.730000,34.203274,0
2002-09-23,43.009998,43.009998,43.009998,43.009998,33.640125,0
2002-09-24,42.470001,42.470001,42.470001,42.470001,33.217766,0
2002-09-25,43.650002,43.650002,43.650002,43.650002,34.140705,0
2002-09-26,44.439999,44.439999,44.439999,44.439999,34.758598,0
2002-09-27,43.349998,43.349998,43.349998,43.349998,33.906048,0
2002-09-30,42.970001,42.970001,42.970001,42.970001,33.608845,0
2002-10-01,43.919998,43.919998,43.919998,43.919998,34.351883,0
2002-10-02,42.709999,42.709999,42.709999,42.709999,33.405487,0
2002-10-03,42.150002,42.150002,42.150002,42.150002,32.967468,0
2002-10-04,41.040001,41.040001,41.040001,41.040001,32.099300,0
2002-10-07,40.060001,40.060001,40.060001,40.060001,31.332788,0
2002-10-08,40.650002,40.650002,40.650002,40.650002,31.794264,0
2002-10-09,39.340000,39.340000,39.340000,39.340000,30.769636,0
2002-10-10,41.009998,41.009998,41.009998,41.009998,32.075840,0
2002-10-11,42.330002,42.330002,42.330002,42.330002,33.108273,0
2002-10-14,42.849998,42.849998,42.849998,42.849998,33.514988,0
2002-10-15,44.580002,44.580002,44.580002,44.580002,34.868095,0
2002-10-16,43.209999,43.209999,43.209999,43.209999,33.796547,0
2002-10-17,44.599998,44.599998,44.599998,44.599998,34.883743,0
2002-10-18,44.639999,44.639999,44.639999,44.639999,34.915039,0
2002-10-21,45.459999,45.459999,45.459999,45.459999,35.556393,0
2002-10-22,44.610001,44.610001,44.610001,44.610001,34.891575,0
2002-10-23,45.220001,45.220001,45.220001,45.220001,35.368675,0
2002-10-24,44.520000,44.520000,44.520000,44.520000,34.821171,0
2002-10-25,45.240002,45.240002,45.240002,45.240002,35.384312,0
2002-10-28,44.700001,44.700001,44.700001,44.700001,34.961956,0
2002-10-29,44.279999,44.279999,44.279999,44.279999,34.633450,0
2002-10-30,44.880001,44.880001,44.880001,44.880001,35.102753,0
2002-10-31,44.840000,44.840000,44.840000,44.840000,35.071465,0
2002-11-01,45.730000,45.730000,45.730000,45.730000,35.767570,0
2002-11-04,45.799999,45.799999,45.799999,45.799999,35.822311,0
2002-11-05,45.840000,45.840000,45.840000,45.840000,35.853607,0
2002-11-06,46.369999,46.369999,46.369999,46.369999,36.268135,0
2002-11-07,45.400002,45.400002,45.400002,45.400002,35.509464,0
2002-11-08,44.779999,44.779999,44.779999,44.779999,35.024517,0
2002-11-11,43.830002,43.830002,43.830002,43.830002,34.281494,0
2002-11-12,44.259998,44.259998,44.259998,44.259998,34.617798,0
2002-11-13,44.250000,44.250000,44.250000,44.250000,34.609997,0
2002-11-14,45.299999,45.299999,45.299999,45.299999,35.431252,0
2002-11-15,45.759998,45.759998,45.759998,45.759998,35.791031,0
2002-11-18,45.419998,45.419998,45.419998,45.419998,35.525093,0
2002-11-19,44.970001,44.970001,44.970001,44.970001,35.173130,0
2002-11-20,45.910000,45.910000,45.910000,45.910000,35.908348,0
2002-11-21,46.950001,46.950001,46.950001,46.950001,36.721794,0
2002-11-22,47.000000,47.000000,47.000000,47.000000,36.760895,0
2002-11-25,47.270000,47.270000,47.270000,47.270000,36.972069,0
2002-11-26,46.299999,46.299999,46.299999,46.299999,36.213387,0
2002-11-27,47.630001,47.630001,47.630001,47.630001,37.253651,0
2002-11-29,47.630001,47.630001,47.630001,47.630001,37.253651,0
2002-12-02,47.639999,47.639999,47.639999,47.639999,37.261459,0
2002-12-03,46.849998,46.849998,46.849998,46.849998,36.643566,0
2002-12-04,46.619999,46.619999,46.619999,46.619999,36.463673,0
2002-12-05,46.340000,46.340000,46.340000,46.340000,36.244675,0
2002-12-06,46.529999,46.529999,46.529999,46.529999,36.393284,0
2002-12-09,45.380001,45.380001,45.380001,45.380001,35.493832,0
2002-12-10,46.020000,46.020000,46.020000,46.020000,35.994385,0
2002-12-11,46.259998,46.259998,46.259998,46.259998,36.182102,0
2002-12-12,46.270000,46.270000,46.270000,46.270000,36.189919,0
2002-12-13,45.580002,45.580002,45.580002,45.580002,35.650249,0
2002-12-16,46.490002,46.490002,46.490002,46.490002,36.362000,0
2002-12-17,46.090000,46.090000,46.090000,46.090000,36.049133,0
2002-12-18,45.480000,45.480000,45.480000,45.480000,35.572033,0
2002-12-19,45.349998,45.349998,45.349998,45.349998,35.470352,0
2002-12-20,45.900002,45.900002,45.900002,45.900002,35.900532,0
2002-12-23,46.009998,46.009998,46.009998,46.009998,35.986561,0
2002-12-24,45.770000,45.770000,45.770000,45.770000,35.798851,0
2002-12-26,45.880001,45.880001,45.880001,45.880001,35.884884,0
2002-12-27,44.549999,44.549999,44.549999,44.549999,34.844624,0
2002-12-30,44.570000,44.570000,44.570000,44.570000,34.860271,0
2002-12-31,44.810001,44.810001,44.810001,44.810001,35.047993,0
2003-01-02,46.029999,46.029999,46.029999,46.029999,36.002216,0
2003-01-03,45.810001,45.810001,45.810001,45.810001,35.830147,0
2003-01-06,46.560001,46.560001,46.560001,46.560001,36.416740,0
2003-01-07,46.090000,46.090000,46.090000,46.090000,36.049133,0
2003-01-08,45.410000,45.410000,45.410000,45.410000,35.517277,0
2003-01-09,46.200001,46.200001,46.200001,46.200001,36.135166,0
2003-01-10,46.240002,46.240002,46.240002,46.240002,36.166470,0
2003-01-13,46.049999,46.049999,46.049999,46.049999,36.017853,0
2003-01-14,46.189999,46.189999,46.189999,46.189999,36.127350,0
2003-01-15,45.840000,45.840000,45.840000,45.840000,35.853607,0
2003-01-16,45.810001,45.810001,45.810001,45.810001,35.830147,0
2003-01-17,45.110001,45.110001,45.110001,45.110001,35.282639,0
2003-01-21,44.470001,44.470001,44.470001,44.470001,34.782063,0
2003-01-22,44.139999,44.139999,44.139999,44.139999,34.523945,0
2003-01-23,44.549999,44.549999,44.549999,44.549999,34.844624,0
2003-01-24,43.599998,43.599998,43.599998,43.599998,34.101597,0
2003-01-27,42.810001,42.810001,42.810001,42.810001,33.483696,0
2003-01-28,43.259998,43.259998,43.259998,43.259998,33.835659,0
2003-01-29,43.520000,43.520000,43.520000,43.520000,34.039028,0
2003-01-30,42.840000,42.840000,42.840000,42.840000,33.507168,0
2003-01-31,43.500000,43.500000,43.500000,43.500000,34.023388,0
2003-02-03,43.459999,43.459999,43.459999,43.459999,33.992088,0
2003-02-04,43.070000,43.070000,43.070000,43.070000,33.687061,0
2003-02-05,42.919998,42.919998,42.919998,42.919998,33.569733,0
2003-02-06,42.610001,42.610001,42.610001,42.610001,33.327259,0
2003-02-07,42.099998,42.099998,42.099998,42.099998,32.928379,0
2003-02-10,42.400002,42.400002,42.400002,42.400002,33.163017,0
2003-02-11,42.230000,42.230000,42.230000,42.230000,33.030056,0
2003-02-12,41.500000,41.500000,41.500000,41.500000,32.459084,0
2003-02-13,41.220001,41.220001,41.220001,41.220001,32.240089,0
2003-02-14,41.599998,41.599998,41.599998,41.599998,32.537300,0
2003-02-18,42.580002,42.580002,42.580002,42.580002,33.303802,0
2003-02-19,42.189999,42.189999,42.189999,42.189999,32.998768,0
2003-02-20,42.130001,42.130001,42.130001,42.130001,32.951832,0
2003-02-21,42.730000,42.730000,42.730000,42.730000,33.421127,0
2003-02-24,41.990002,41.990002,41.990002,41.990002,32.842339,0
2003-02-25,42.330002,42.330002,42.330002,42.330002,33.108273,0
2003-02-26,41.910000,41.910000,41.910000,41.910000,32.779774,0
2003-02-27,42.310001,42.310001,42.310001,42.310001,33.092621,0
2003-02-28,42.450001,42.450001,42.450001,42.450001,33.202126,0
2003-03-03,42.230000,42.230000,42.230000,42.230000,33.030056,0
2003-03-04,41.669998,41.669998,41.669998,41.669998,32.592049,0
2003-03-05,41.610001,41.610001,41.610001,41.610001,32.545120,0
2003-03-06,41.380001,41.380001,41.380001,41.380001,32.365238,0
2003-03-07,41.630001,41.630001,41.630001,41.630001,32.560764,0
2003-03-10,40.799999,40.799999,40.799999,40.799999,31.911587,0
2003-03-11,40.349998,40.349998,40.349998,40.349998,31.559614,0
2003-03-12,40.250000,40.250000,40.250000,40.250000,31.481405,0
2003-03-13,41.520000,41.520000,41.520000,41.520000,32.474731,0
2003-03-14,41.520000,41.520000,41.520000,41.520000,32.474731,0
2003-03-17,42.799999,42.799999,42.799999,42.799999,33.475864,0
2003-03-18,43.099998,43.099998,43.099998,43.099998,33.710526,0
2003-03-19,43.060001,43.060001,43.060001,43.060001,33.679237,0
2003-03-20,43.470001,43.470001,43.470001,43.470001,33.999916,0
2003-03-21,44.259998,44.259998,44.259998,44.259998,34.617798,0
2003-03-24,42.880001,42.880001,42.880001,42.880001,33.538441,0
2003-03-25,43.459999,43.459999,43.459999,43.459999,33.992088,0
2003-03-26,43.220001,43.220001,43.220001,43.220001,33.804375,0
2003-03-27,43.240002,43.240002,43.240002,43.240002,33.820026,0
2003-03-28,43.299999,43.299999,43.299999,43.299999,33.866943,0
2003-03-31,42.810001,42.810001,42.810001,42.810001,33.483696,0
2003-04-01,43.130001,43.130001,43.130001,43.130001,33.733982,0
2003-04-02,44.080002,44.080002,44.080002,44.080002,34.477036,0
2003-04-03,43.730000,43.730000,43.730000,43.730000,34.203274,0
2003-04-04,43.590000,43.590000,43.590000,43.590000,34.093765,0
2003-04-07,43.680000,43.680000,43.680000,43.680000,34.164158,0
2003-04-08,43.369999,43.369999,43.369999,43.369999,33.921707,0
2003-04-09,43.020000,43.020000,43.020000,43.020000,33.647945,0
2003-04-10,43.169998,43.169998,43.169998,43.169998,33.765266,0
2003-04-11,43.070000,43.070000,43.070000,43.070000,33.687061,0
2003-04-14,43.740002,43.740002,43.740002,43.740002,34.211098,0
2003-04-15,44.000000,44.000000,44.000000,44.000000,34.414452,0
2003-04-16,43.580002,43.580002,43.580002,43.580002,34.085953,0
2003-04-17,44.209999,44.209999,44.209999,44.209999,34.578701,0
2003-04-21,44.340000,44.340000,44.340000,44.340000,34.680378,0
2003-04-22,45.130001,45.130001,45.130001,45.130001,35.298275,0
2003-04-23,45.580002,45.580002,45.580002,45.580002,35.650249,0
2003-04-24,45.270000,45.270000,45.270000,45.270000,35.407787,0
2003-04-25,44.820000,44.820000,44.820000,44.820000,35.055828,0
2003-04-28,45.540001,45.540001,45.540001,45.540001,35.618954,0
2003-04-29,45.689999,45.689999,45.689999,45.689999,35.736271,0
2003-04-30,45.910000,45.910000,45.910000,45.910000,35.908348,0
2003-05-01,45.810001,45.810001,45.810001,45.810001,35.830147,0
2003-05-02,46.650002,46.650002,46.650002,46.650002,36.487152,0
2003-05-05,46.810001,46.810001,46.810001,46.810001,36.612301,0
2003-05-06,47.040001,47.040001,47.040001,47.040001,36.792183,0
2003-05-07,46.869999,46.869999,46.869999,46.869999,36.659214,0
2003-05-08,46.509998,46.509998,46.509998,46.509998,36.377651,0
2003-05-09,47.070000,47.070000,47.070000,47.070000,36.815639,0
2003-05-12,47.610001,47.610001,47.610001,47.610001,37.237999,0
2003-05-13,47.560001,47.560001,47.560001,47.560001,37.198902,0
2003-05-14,47.580002,47.580002,47.580002,47.580002,37.214535,0
2003-05-15,47.759998,47.759998,47.759998,47.759998,37.355320,0
2003-05-16,47.509998,47.509998,47.509998,47.509998,37.159786,0
2003-05-19,46.490002,46.490002,46.490002,46.490002,36.362000,0
2003-05-20,46.340000,46.340000,46.340000,46.340000,36.244675,0
2003-05-21,46.650002,46.650002,46.650002,46.650002,36.487152,0
2003-05-22,47.150002,47.150002,47.150002,47.150002,36.878212,0
2003-05-23,47.500000,47.500000,47.500000,47.500000,37.151958,0
2003-05-27,48.480000,48.480000,48.480000,48.480000,37.918461,0
2003-05-28,48.529999,48.529999,48.529999,48.529999,37.957577,0
2003-05-29,48.419998,48.419998,48.419998,48.419998,37.871540,0
2003-05-30,49.480000,49.480000,49.480000,49.480000,38.700615,0
2003-06-02,49.650002,49.650002,49.650002,49.650002,38.833595,0
2003-06-03,49.509998,49.509998,49.509998,49.509998,38.724091,0
2003-06-04,50.369999,50.369999,50.369999,50.369999,39.396729,0
2003-06-05,50.790001,50.790001,50.790001,50.790001,39.725231,0
2003-06-06,50.549999,50.549999,50.549999,50.549999,39.537514,0
2003-06-09,49.720001,49.720001,49.720001,49.720001,38.888332,0
2003-06-10,50.209999,50.209999,50.209999,50.209999,39.271584,0
2003-06-11,51.009998,51.009998,51.009998,51.009998,39.897293,0
2003-06-12,51.080002,51.080002,51.080002,51.080002,39.952061,0
2003-06-13,50.310001,50.310001,50.310001,50.310001,39.349804,0
2003-06-16,51.240002,51.240002,51.240002,51.240002,40.077194,0
2003-06-17,51.189999,51.189999,51.189999,51.189999,40.038082,0
2003-06-18,51.119999,51.119999,51.119999,51.119999,39.983337,0
2003-06-19,50.490002,50.490002,50.490002,50.490002,39.490589,0
2003-06-20,50.419998,50.419998,50.419998,50.419998,39.435837,0
2003-06-23,49.580002,49.580002,49.580002,49.580002,38.778839,0
2003-06-24,49.590000,49.590000,49.590000,49.590000,38.786644,0
2003-06-25,49.580002,49.580002,49.580002,49.580002,38.778839,0
2003-06-26,50.110001,50.110001,50.110001,50.110001,39.193356,0
2003-06-27,49.900002,49.900002,49.900002,49.900002,39.029110,0
2003-06-30,49.820000,49.820000,49.820000,49.820000,38.966549,0
